url,type,longitud_url,longitud_hostname,longitud_de_ruta,longitud_de_consulta,contiene_https,contiene_ip,contiene_php,contiene_html,contiene_doble_barras,profundidad_de_la_ruta,acortadores_de_url,num_digitos,num_caracteres_especiales,dom_dias_activo,dom_dias_hasta_expiracion,entropia
https://brocbeats.com,phishing,21,13,0,0,1,0,0,0,0,0,0,0,1,317,48,3.689703732199548
https://mitsui-jyuku.mixh.jp/uploads/20613687ead846bae3d6dc2187ebf1d00be.exe,malware,76,20,48,0,1,0,0,0,0,2,0,20,6,2143,51,4.765450006859395
https://tshatt.weebly.com/,phishing,26,17,1,0,1,0,0,0,0,0,0,0,3,6647,292,3.763342488271851
http://www.heistsetc.be/index.php?option=com_weblinks&view=categories&Itemid=38,defacement,79,16,10,45,0,0,1,0,0,1,0,2,10,0,-1,4.5319926543897
http://www.easy-process.de/de/der-dokumentation-ihres-managementsystems/123-unternehmensnachfolge.html,defacement,102,19,76,0,0,0,0,1,0,3,0,3,11,0,-1,4.37084611829299
http://www.geocities.com/hotsprings/spa/2466/webring.html,benign,57,17,33,0,0,0,0,1,0,4,0,4,7,10404,187,4.260105093256942
http://www.mandyvollmer.de/index.html,defacement,37,19,11,0,0,0,0,1,0,1,0,0,4,0,-1,4.073261473269281
https://bafybeicm43px6o27r5emoydd7gf3xc6wj6ryisdbezzpglg6mqszrpgswa.ipfs.cf-ipfs.com,phishing,84,76,0,0,1,0,0,0,0,0,0,11,4,2012,3101,4.789123488250208
http://www.hetsa.org.au/historyeconreview/archive/19-volume-36.html,defacement,67,16,44,0,0,0,0,1,0,3,0,4,9,0,-1,4.445143534724521
http://www.bennettsart.com/,benign,27,19,1,0,0,0,0,0,0,0,1,0,3,0,-1,3.7504647066537
http://www.pi4wag.nl/index.php/veronalgemeen,defacement,44,13,24,0,0,0,1,0,0,2,0,1,5,252,-1,4.087510528260018
http://167.99.182.209/Anti_Bins/Antisocial.m68k,malware,47,14,26,0,0,1,0,0,0,2,0,13,7,0,-1,4.416083000521745
https://serc.unimap.edu.my/wp-content/themes/ntfx/app/login,phishing,59,18,33,0,1,0,0,0,0,5,0,0,9,6381,193,4.251205025827417
http://52.255.143.183/AB4g5/Extendo.arm5,malware,40,14,19,0,0,1,0,0,0,2,0,14,6,0,-1,4.312814895472355
http://bdaa.com.au,benign,18,11,0,0,0,0,0,0,0,0,0,0,2,0,-1,3.5724312513221195
http://www.nuphilex.com,benign,23,16,0,0,0,0,0,0,0,0,1,0,2,7565,470,3.8820451081368623
http://www.aver.us,benign,18,11,0,0,0,0,0,0,0,0,0,0,2,8076,3610,3.5724312513221195
http://www.fondazioneunivaq.it/component/mailto/index.html?tmpl=component&link=601fd501d93ec8bfab77d6f7f081adb4a68a3188,defacement,119,23,28,60,0,0,0,1,0,3,1,23,9,0,-1,4.842849201814083
http://www.yunnanguolv.com/Yunnan/List/List_15.html,defacement,51,19,25,0,0,0,0,1,0,3,0,2,7,2958,328,4.319607332957947
http://passporthealthusa.com,benign,28,21,0,0,0,0,0,0,0,0,0,0,1,9384,111,3.699513850319965
http://babaci.fr/index.php?view=article&catid=29:the-cms&id=24:content-layouts&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=45,defacement,151,9,10,124,0,0,1,0,0,1,0,7,25,0,-1,4.6726642874298445
http://www.fzg-eu.de/index.php?option=com_impressum&view=impressum&Itemid=50,defacement,76,13,10,45,0,0,1,0,0,1,0,2,11,0,-1,4.580688901859837
https://microsoft-103815.weeblysite.com/,phishing,40,31,1,0,1,0,0,0,0,0,0,6,4,4190,192,4.396439344671016
https://securepageatt.weebly.com/,phishing,33,24,1,0,1,0,0,0,0,0,0,0,3,6647,292,4.003044786734202
http://www.thisisyourbank.com,benign,29,22,0,0,0,0,0,0,0,0,0,0,2,9888,339,4.116264615668023
http://www.cpvfd.org/,benign,21,13,1,0,0,0,0,0,0,0,0,0,3,9216,280,3.653756708287002
http://www.dorseymansion.com/,benign,29,21,1,0,0,0,0,0,0,0,0,0,3,966,129,4.021268494903765
http://www.elevatordrives.com/,benign,30,22,1,0,0,0,0,0,0,0,0,0,3,8692,569,4.0062389286533895
http://www.disfear.com/,benign,23,15,1,0,0,0,0,0,0,0,0,0,3,8823,307,3.936180434129755
http://37.49.226.184/SBIDIOT/mpsl,malware,33,13,13,0,0,1,0,0,0,2,0,10,5,0,-1,4.354852073838348
http://www.elektro-vozila.si/index.php?option=com_user&view=register,defacement,68,21,10,29,0,0,1,0,0,1,0,0,9,1900,291,4.519151033690131
http://www.440int.com/namesh.html#_dharri,benign,41,14,12,0,0,0,0,1,0,1,1,3,5,10505,86,4.259514199528965
https://ipfs.eth.aragon.network/ipfs/bafybeiazqdqtqgm4xy6lcdsjdmbvrj5ukgeldzhrgvmdd7jni5x67iekzi,phishing,96,23,65,0,1,0,0,0,0,2,0,7,5,2628,293,4.891810485290681
http://185.255.130.202/ARMV5L,malware,29,15,7,0,0,1,0,0,0,1,0,13,4,0,-1,3.8833374604210062
http://46.17.41.197/powerpc,malware,27,12,8,0,0,1,0,0,0,1,0,9,4,0,-1,3.8282375018429535
http://112.123.61.204:47214/Mozi.m,malware,34,14,7,0,0,1,0,0,0,1,0,16,6,0,-1,3.878068268345523
http://37.49.230.56/mips,malware,24,12,5,0,0,1,0,0,0,1,0,9,4,0,-1,3.938721875540867
http://football-euro.net/novosti-rossii.html,defacement,44,17,20,0,0,0,0,1,0,1,0,0,5,5351,492,4.049452072789394
http://chapaitoday.com/olsce/2222.png,malware,37,15,15,0,0,0,0,0,0,2,0,4,4,0,-1,4.026360459931184
http://45.143.221.60/Pandoras_Box/pandora.mips,malware,46,13,26,0,0,1,0,0,0,2,0,10,7,0,-1,4.44726249944121
https://ipfs.eth.aragon.network/ipfs/bafkreihkh3oopomnzwblrmvowq5xk7rhhywr4vo4du3zkflm3fzkndkslu,phishing,96,23,65,0,1,0,0,0,0,2,0,7,5,2628,293,4.731095215208605
http://www.nps.gov/undergroundrr/,benign,33,11,15,0,0,0,0,0,0,2,0,0,4,9747,477,3.847128210136425
http://212.40.64.96:25734/.i,malware,28,12,3,0,0,1,0,0,0,1,0,14,6,0,-1,3.7979026896829455
http://myweb.tiscali.co.uk/speel/illus/newill.htm,benign,49,19,23,0,0,0,0,0,0,3,0,0,7,0,-1,4.066254681239143
http://www.epinions.com/game-titles-consoles-sonyplaystation-all-future_cop:_l.a.p.d.,benign,85,16,62,0,0,0,0,0,0,1,0,0,15,9249,247,4.3370949502499165
https://mitsui-jyuku.mixh.jp/uploads/582ODNO38B.exe,malware,51,20,23,0,1,0,0,0,0,2,0,5,6,2143,51,4.618024606465273
http://philippinesummerfestival.com/component/mailto/index.html?tmpl=component&link=bcdaccf12367906827e6b44149c328a4f02678eb,defacement,124,28,28,60,0,0,0,1,0,3,0,26,8,0,-1,4.817022392552029
http://200.104.210.165:48507/.i,malware,31,15,3,0,0,1,0,0,0,1,0,17,6,0,-1,3.692279682039657
http://www.valco.nl/,benign,20,12,1,0,0,0,0,0,0,0,0,0,3,9130,-1,3.546439344671016
http://www.funwalker.com/gesundheit,defacement,35,17,11,0,0,0,0,0,0,1,0,0,3,3253,399,4.264578373902383
https://admin.allegros.shop/admin/login/index.html,phishing,50,19,23,0,1,0,0,1,0,3,0,0,6,87,278,4.050881379939833
http://brastampas.com.br/index.php?option=com_content&view=article&id=91:higiene-e-limpeza&catid=45:higiene-e-limpeza&Itemid=87&lang=pt,defacement,135,17,10,100,0,0,1,0,0,1,0,6,22,7235,2995,4.671592582104706
http://www.cutterstv.com/,benign,25,17,1,0,0,0,0,0,0,0,0,0,3,6815,124,3.6390795706241743
http://dxswang.com/index.php?=PHPB8B5F2A0-3C92-11d3-A3A9-4C7B08C10000,defacement,69,11,10,40,0,0,1,0,0,1,0,21,8,0,-1,4.955642210087811
http://www.escolareiarthur.com.br/index.php?option=com_jevents&task=day.listevents&year=2013&month=01&day=23&catids=84|92&Itemid=29,defacement,131,26,10,87,0,0,1,0,0,1,0,14,21,3028,318,4.891221733229489
https://toulousa.com/omg/93EYJSFYHMS.exe,malware,40,12,20,0,1,0,0,0,0,2,0,2,4,0,-1,4.453055907333276
http://www.sv-rotamint.de/index.php/impressum?tmpl=component&print=1&page=,defacement,74,18,20,28,0,0,1,0,0,2,0,1,11,0,-1,4.439051596835782
http://www.mobiletraq.com,benign,25,18,0,0,0,0,0,0,0,0,0,0,2,1212,613,3.943465189601647
http://9779.info/%E5%B0%8F%E7%8F%AD%E7%AB%AF%E5%8D%88%E8%8A%82%E7%9A%84%E5%89%AA%E8%B4%B4%E7%94%BB/,malware,99,9,83,0,0,0,0,0,0,2,0,31,30,5101,12,3.73283656636016
https://postbd8.weebly.com/,phishing,27,18,1,0,1,0,0,0,0,0,0,1,3,6647,292,3.958229168669878
http://www.newadvent.org/cathen/07538b.htm,benign,42,17,18,0,0,0,0,0,0,2,0,5,5,9374,2312,4.2344795541337445
http://www.dancestudio.co.za/classes/open-adult-classes,defacement,55,21,27,0,0,0,0,0,0,2,0,0,7,7197,107,4.0534403964399806
http://benchmarkms.com/disclaimer,defacement,33,15,11,0,0,0,0,0,0,1,0,0,2,7716,319,4.089552452560668
http://3cf.ru/2015/07/21/rossiiskii-biznes-podal-priznaki-jizni-vpervye-za-dva-goda/,malware,84,6,71,0,0,0,0,0,0,5,0,9,14,0,-1,4.611783048342592
https://forms.office.com/pages/responsepage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAO__WN1clNUMFBNSFU5NENVT1JYOEdOQ1BQNlRSOUEwTy4u&amp;fbclid=IwAR2V0Enxl5Vy1ilCswv9YrV2wzn7jjQZSVrlQ_WDfEFO6kOeLly60LyxLMM,phishing,205,16,24,156,1,0,0,0,0,2,0,16,12,9182,314,5.677465815554141
http://116.114.95.34:53764/Mozi.m,malware,33,13,7,0,0,1,0,0,0,1,0,15,6,0,-1,3.9683403313485455
http://42.231.253.177:38603/Mozi.m,malware,34,14,7,0,0,1,0,0,0,1,0,16,6,0,-1,4.101881223476017
http://dreamlogic.net/reviews/coldcreek.html,benign,44,14,23,0,0,0,0,1,0,2,0,0,4,7432,238,4.146376220664176
http://www.cricket.ee/,benign,22,14,1,0,0,0,0,0,0,0,0,0,3,0,222,3.413088436425758
http://www.gutenberg.org/etext/110,benign,34,17,10,0,0,0,0,0,0,2,0,3,4,10052,3460,3.819244738933758
http://thecheekofher.com/archive/214-the-cheek-of-her-in-da-studio,defacement,66,17,42,0,0,0,0,0,0,2,0,3,10,5139,339,4.145905862598639
http://www.solidstategroup.com,benign,30,23,0,0,0,0,0,0,0,0,0,0,2,8061,1069,4.056564762130954
http://www.carloslromero.com,benign,28,21,0,0,0,0,0,0,0,0,0,0,2,0,-1,3.753434386188784
https://networksolution-login.web.app/,phishing,38,29,1,0,1,0,0,0,0,0,0,0,4,0,-1,4.13569955274647
https://is.gd/TL2kGD,phishing,20,5,7,0,1,0,0,0,0,1,1,1,2,6115,1556,3.884183719779189
https://att-108024.weeblysite.com/,phishing,34,25,1,0,1,0,0,0,0,0,0,6,4,4190,192,4.289832974227876
https://apbfiber.com/openme/54712345.exe,malware,40,12,20,0,1,0,0,0,0,2,0,8,4,1684,142,4.362814895472356
http://www.hatmixer.com/,benign,24,16,1,0,0,0,0,0,0,0,0,0,3,0,-1,3.7406015629507214
http://www.webspawner.com/users/gmansigns/,benign,42,18,17,0,0,0,0,0,0,3,0,0,5,10299,2484,4.003300841168347
https://pub-9c21d54c90044410941c8bf1a7266c55.r2.dev/ll/index.html,phishing,65,43,14,0,1,0,0,1,0,2,0,25,6,655,440,4.7354641131554605
https://pglan.be/,phishing,17,8,1,0,1,0,0,0,0,0,0,0,2,7883,-1,3.572469458770135
exawn.xyz,malware,9,0,9,0,0,0,0,0,0,0,0,0,1,0,-1,2.94770277922009
http://www.afropoets.net/jeantoomer.html,benign,40,17,16,0,0,0,0,1,0,1,0,0,4,7324,345,3.877567157116929
http://www.kimandleslie.freewebspace.com/,benign,41,33,1,0,0,0,0,0,0,0,0,0,4,8832,1028,4.161953223919209
http://www.harshawresearch.com,benign,30,23,0,0,0,0,0,0,0,0,0,0,2,9305,191,3.6565647621309534
http://www.igrejabiblicaformosa.com.br/index.php?option=com_content&view=article&id=38:silas-malafaia-esclarece&catid=3:noticias&Itemid=11,defacement,138,31,10,89,0,0,1,0,0,1,0,5,19,0,-1,4.645966490767199
http://www.artcnet.com/yaacov_kaszemacher/artcnet_presents_yaacov_kaszemacher.html,benign,82,15,60,0,0,0,0,1,0,2,1,0,9,226,139,4.14413790844287
https://docs.google.com/presentation/d/e/2PACX-1vS-Nx36OVqQnVGXIC0GKORjGRZFvKfpAeXaB5gbFWf5_-dw-LUl_e3cf6b1tOlYSM9qMSKF034Oubpw/pub?start=false&amp;loop=false&amp;delayms=3000,phishing,175,15,108,43,1,0,0,0,0,5,0,18,20,9764,1557,5.606639593241805
http://iranrad.ir/x.txt,defacement,23,10,6,0,0,0,0,0,0,1,0,0,3,0,-1,3.4144413036949723
http://www.hicom.net/~dlarson/,benign,30,13,10,0,0,0,0,0,0,2,0,0,5,10622,336,4.056564762130954
http://5fgfgfgffgrg4g4g.blogspot.com.eg,phishing,39,32,0,0,0,0,0,0,0,0,1,3,3,0,-1,3.736591244659479
http://www.alamy.com/stock_photography/3/6/dennis+kunkel/afpc31.html,benign,68,13,48,0,0,0,0,1,0,5,0,4,10,9004,2318,4.55003140825057
http://www.dental-center-bretten.de/leistungen/kieferorthopaedie.html,defacement,69,28,34,0,0,0,0,1,0,2,0,0,7,0,-1,4.142034014617991
https://342sogo.weebly.com/,phishing,27,18,1,0,1,0,0,0,0,0,0,3,3,6647,292,4.106377316818026
mevabon.vn,malware,10,0,10,0,0,0,0,0,0,0,0,0,1,0,-1,2.9219280948873623
https://pub-73246c507b34404c9694e5a1d8ec575a.r2.dev/index.html,phishing,62,43,11,0,1,0,0,1,0,1,0,24,5,655,440,4.758406544460784
http://www.dub-tech.com,benign,23,16,0,0,0,0,0,0,0,0,0,0,3,7484,186,3.762267390651494
http://www.beachpilates.ca/sejeal.jpg,defacement,37,19,11,0,0,0,0,0,0,1,0,0,4,6371,568,3.864198297769022
https://www.google.com/search?ei=Xb9PZNi9LfGx8gL7samACw&gclid=EAIaIQobChMInfCyssbZ_gIVAWGRCh059g9WEAAYASAAEgLOLfD_BwE&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQAzIECAAQRzIECAAQRzIECAAQRzIECAAQRzIECAAQRzIECAAQRzIECAAQRzIECAAQRzoKCAAQRxDWBBCwAzoKCAAQigUQsAMQQzoVCC4QigUQxwEQ0QMQyAMQsAMQQxgBOhUILhCKBRDHARCvARDIAxCwAxBDGAFKBAhBGABKBQhAEgExUKcKWKcKYKUOaAJwAngAgAEAiAEAkgEAmAEAoAEByAEIwAEB2gEGCAEQARgI&oq=cs+money&q=cs+money&sclient=gws-wiz-serp&uact=5&utm_campaign=D123&ved=0ahUKEwiY4JDOndT-AhXxmFwKHftYCrAQ4dUDCA8,phishing,495,14,7,465,1,0,0,0,0,1,0,22,29,9764,1557,5.4428614343818
http://www.geocities.com/dorothy_bailey2002/index.html,benign,54,17,30,0,0,0,0,1,0,2,0,4,6,10404,187,4.423881891405557
http://regencylady.tripod.com/site/filmreviews/atlantis.html,benign,60,22,31,0,0,0,0,1,0,3,0,0,6,10846,110,4.235976539133002
energy-utama.com,malware,16,0,16,0,0,0,0,0,0,0,0,0,2,0,-1,3.625
http://www.hotsource.ch/index.php?page=shop.product_details&category_id=6&flypage=flypage.tpl&product_id=31&option=com_virtuemart&Itemid=68,defacement,139,16,10,105,0,0,1,0,0,1,0,5,21,0,-1,4.70111822596187
https://docs.google.com/presentation/d/e/2PACX-1vQXyZMYGBexpHB_UxnfVMVMO1QfXC0tJX__kAZN5iZhP8Nb67eApq6nNKFBFiDDxOtPGLvv1w3O93dF/pub?start=false&loop=false&delayms=3000,phishing,167,15,108,35,1,0,0,0,0,5,0,17,16,9764,1557,5.637978862163616
https://docs.google.com/presentation/d/e/2PACX-1vRVo4-nOEFcZWMbj5ZJi6em1HHYHo1CmofRMeDOEJvcbXd9Lt7n67epbDfNnBAO2VR9YO4poqLHFlpp/pub?start=false&amp;loop=false&amp;delayms=3000,phishing,175,15,108,43,1,0,0,0,0,5,0,18,16,9764,1557,5.492656894620243
http://xn--evdekalan20gbkapyor-v5c.com/hediye20gb.apk,malware,53,31,15,0,0,0,0,0,0,1,0,5,6,0,-1,4.576608190248975
https://docs.google.com/presentation/d/e/2PACX-1vRulahmX9zKwU2rRb2PaBDYIwn9G-6p6DtjOXduyS2Lgxzq0LUVofuDA-r-RpLGBUyVTRuv4TrgHmmW/pub?start=false&loop=false&delayms=3000&slide=id.p,phishing,178,15,108,46,1,0,0,0,0,5,0,15,19,9764,1556,5.542334589835566
http://download.macromedia.com/pub/shockwave/cabs/flash/swflash.cab,malware,67,23,37,0,0,0,0,0,0,5,0,0,8,11350,338,4.23012305776084
http://johngodwin.home.mindspring.com,benign,37,30,0,0,0,0,0,0,0,0,0,0,3,11007,316,3.992708770800467
http://www.ligermedia.co.th/product.html?page=shop.browse&category_id=14,defacement,72,20,13,31,0,0,0,1,0,1,0,2,10,0,-1,4.518980259211504
http://www.versverwerktegroenten.nl/broccoli.html,defacement,49,28,14,0,0,0,0,1,0,1,0,0,4,5553,-1,4.053414059135251
https://dappmainet.pages.dev/,phishing,29,20,1,0,1,0,0,0,0,0,0,0,3,0,-1,3.7193758224153695
http://www.spirit-house.de/index.php?option=com_content&view=article&id=1&Itemid=17,defacement,83,19,10,46,0,0,1,0,0,1,0,3,13,0,-1,4.511844215514465
http://68.183.156.25/hiddenbins/regulardude.arm5,malware,48,13,28,0,0,1,0,0,0,2,0,11,6,0,-1,4.412782031835939
https://me2.do/GubUP4k4?userid=41y3wn6F,phishing,39,6,9,15,1,0,0,0,0,1,0,7,3,4981,132,4.78515157772566
https://other-108839.square.site/,phishing,33,24,1,0,1,0,0,0,0,0,0,6,4,1950,-1,4.12728313431329
http://www.mpssecurity.com.au/index.php?option=com_content&view=article&id=70:corporate-info&Itemid=184,defacement,103,22,10,63,0,0,1,0,0,1,0,5,15,0,-1,4.6881553819489605
http://www.instant-flash-resumes.com,benign,36,29,0,0,0,0,0,0,0,0,0,0,4,0,-1,4.148955904159994
http://www.role-players.com/eaxia/,benign,34,20,7,0,0,0,0,0,0,2,0,0,5,9395,100,4.079678649882974
http://cc.cs2universities.com/expo/,phishing,35,22,6,0,0,0,0,0,0,2,0,1,4,17,347,3.95729587384057
http://polskizwiazekpokera.org/index.php?option=com_poker&view=player&player_id=106,defacement,83,23,10,42,0,0,1,0,0,1,0,3,10,0,-1,4.592253173404697
http://www.highhanddesigns.com/,benign,31,23,1,0,0,0,0,0,0,0,0,0,3,65,299,3.9377519554085865
https://mitsui-jyuku.mixh.jp/uploads/48143fvasea.exe,malware,52,20,24,0,1,0,0,0,0,2,0,5,6,2143,51,4.497952698660693
betweenhigh.tk,malware,14,0,14,0,0,0,0,0,0,0,0,0,1,0,-1,3.1820058147602137
https://mttbs-hiplo09.web.app/,phishing,30,21,1,0,1,0,0,0,0,0,0,2,4,0,-1,3.948394345536403
http://web.mac.com/malindner/iweb/michael%20and%20bethany%20lindner/,benign,68,11,50,0,0,0,0,0,0,4,0,6,9,10065,198,4.2796252970313855
https://steamcommuwity.com/gift/8902316432095834534,phishing,51,18,25,0,1,0,0,0,0,2,0,19,3,61,302,4.528022832626392
http://www.demunjones.com/index.php?option=com_content&view=article&id=86:free-song-from-rehab&catid=1:news&Itemid=1,defacement,116,18,10,80,0,0,1,0,0,1,0,4,19,6991,313,4.711104726621176
http://www8.georgetown.edu/departments/medieval/labyrinth/library/oe/alpha.html,benign,79,19,53,0,0,0,0,1,0,6,0,1,9,13731,51,4.257391470673963
http://www.steyler.nl/html_engl/03_1_arnoldjanssen.htm,benign,54,14,33,0,0,0,0,1,0,2,0,3,8,4235,-1,4.262232707087028
http://www.farasonltd.co.uk/index.php?option=com_content&view=article&id=7&Itemid=8,defacement,83,20,10,45,0,0,1,0,0,1,0,2,13,0,-1,4.585840714912974
http://112.17.78.218:51934/Mozi.m,malware,33,13,7,0,0,1,0,0,0,1,0,15,6,0,-1,4.003044786734202
https://caseid100961085158510960.web.app/,phishing,41,32,1,0,1,0,0,0,0,0,0,18,3,0,-1,4.141105590449127
https://metafb-pegcoub.web.app/,phishing,31,22,1,0,1,0,0,0,0,0,0,0,4,0,-1,3.953565664946428
https://kabs5eb2c5d2a2a961e516109af4.web.app/,phishing,45,36,1,0,1,0,0,0,0,0,0,15,3,0,-1,4.271989696561206
http://img1.makepolo.net/images/formals/medium_img/product/976/360/medium_26f8a1906c6de14cd24702216e5658f2.jpg,malware,110,17,86,0,0,0,0,0,0,7,0,30,12,6312,262,4.772587187443789
https://4591932c13.0511952912324.workers.dev/,phishing,45,36,1,0,1,0,0,0,0,0,0,22,4,0,-1,4.233426641149881
http://61.52.85.227:36643/Mozi.m,malware,32,12,7,0,0,1,0,0,0,1,0,14,6,0,-1,4.054229296672175
http://www.tochnogopvakantie.nl/reizen/Europa/start70.html,defacement,58,24,27,0,0,0,0,1,0,3,0,2,6,347,-1,4.344352547854799
http://kakavas.gr/index.php?option=com_content&view=article&id=3&Itemid=5&lang=el,defacement,81,10,10,53,0,0,1,0,0,1,0,2,13,0,-1,4.580349930106582
http://tools.ietf.org/html/rfc752,benign,33,14,12,0,0,0,0,1,0,2,0,3,4,10683,640,4.003044786734202
http://www.teknosima.it/index.php?option=com_contact&view=contact&catid=6:contatti&id=3-balloriani-enrico&fontstyle=f-default,defacement,125,16,10,91,0,0,1,0,0,1,0,2,18,0,-1,4.502253730627828
http://www.nplw.com,benign,19,12,0,0,0,0,0,0,0,0,0,0,2,882,213,3.4058222502856905
http://www.simmeurope.com/index.php?option=com_content&view=article&id=24&Itemid=50,defacement,83,18,10,47,0,0,1,0,0,1,0,4,12,0,-1,4.5352435358642245
http://djsipke.nl/foto-album/6-sint-nykstermerke/detail/340-img1709.html?tmpl=component,defacement,87,10,55,14,0,0,0,1,0,4,0,8,11,5561,-1,4.698257220226174
http://outside.away.com/magazine/0497/9704feeat.html,benign,52,16,29,0,0,0,0,1,0,3,0,8,6,10513,219,4.424695556071144
https://new.express.adobe.com/webpage/mtO0soBDWVpHU,phishing,51,21,22,0,1,0,0,0,0,2,0,1,5,13719,341,4.461161861367233
http://jogodecapoeira.netfirms.com/,benign,35,27,1,0,0,0,0,0,0,0,0,0,3,9384,476,4.093149802473812
https://bafybeiash7fcnuuewxaxubbk5nhvfpj3vaj322as7oqbjrgsfo3vsbrz74.ipfs.cf-ipfs.com/,phishing,85,76,1,0,1,0,0,0,0,0,1,10,5,2012,3101,4.777318619533368
https://netlify-apps.pages.dev/rep/,phishing,35,22,5,0,1,0,0,0,0,2,0,0,5,0,-1,3.9544425746945735
http://www.petdogwash.com.br/index.php?option=com_adsmanager&page=show_category&catid=2&text_search=&order=0&expand=0&Itemid=1,defacement,126,21,10,87,0,0,1,0,0,1,0,4,21,0,-1,4.569775810194365
https://cloudflare-ipfs.com/ipfs/bafybeidbjarppxztkcaxlp27bgi7gk34zmimo3sieiifcytvgy333q3cau,phishing,92,19,65,0,1,0,0,0,0,2,0,10,4,2201,2912,4.736846777307609
http://odon-hotel.ru/index.php?option=com_content&view=article&id=56,defacement,68,13,10,37,0,0,1,0,0,1,0,2,10,5996,213,4.4123697847366
http://shantasells.com/component/mailto/index.html?tmpl=component&link=aHR0cDovL3NoYW50YXNlbGxzLmNvbS9ibG9nL2Zvci1idXllcnMvOTUtYnV5ZXJzLWFyZS15b3UtbG9va2luZy1mb3ItYS1kZWFs,defacement,171,15,28,120,0,0,0,1,0,3,0,17,8,0,-1,5.322798806506035
http://bicmosfoundries.com/index.php?fontfamily=catalyst,defacement,56,19,10,19,0,0,1,0,0,1,0,0,4,0,-1,4.420770270419308
http://www.develi.org.tr/index.php/resmler/gallery/18.html/resmler.html,defacement,71,17,47,0,0,0,1,1,0,5,0,2,11,0,-1,4.127442276599044
http://www.gymcatspoint.com/,benign,28,20,1,0,0,0,0,0,0,0,1,0,3,7624,46,3.824862957617356
https://sites.google.com/view/labanquepostalenouvellemisesaj/accueil/,phishing,69,16,45,0,1,0,0,0,0,4,0,0,6,9764,1557,4.140586688964224
http://www.animalairways.com/company/approach/simple-a-safe.html,defacement,64,21,36,0,0,0,0,1,0,3,0,0,8,5653,1285,4.134416461662516
https://step2-9f5d0.web.app/,phishing,28,19,1,0,1,0,0,0,0,0,0,4,4,0,-1,3.967720100474499
http://89.34.27.178/lmaoWTF/loligang.mpsl,malware,41,12,22,0,0,1,0,0,0,2,0,9,6,3721,296,4.381942248520523
http://www.fln.vcu.edu/hoffmann/krespel_e.html,benign,46,15,24,0,0,0,0,1,0,2,0,0,7,12994,1146,4.251185325340039
https://mitsui-jyuku.mixh.jp/uploads/7954d4fe8115bf6b56a9f2357e2c9e699c5.exe,malware,76,20,48,0,1,0,0,0,0,2,0,23,6,2143,51,4.825386277411286
http://www.musimagen.com/index.php?option=com_content&view=article&id=7&Itemid=66,defacement,81,17,10,46,0,0,1,0,0,1,0,3,12,8851,279,4.529217714673542
http://s-tab.ru/kontakti.html,defacement,29,8,14,0,0,0,0,1,0,1,0,0,4,0,-1,3.8833374604210062
http://www.ekino-neureut.de/index.php?option=com_content&view=article&id=29&Itemid=30,defacement,85,20,10,47,0,0,1,0,0,1,0,4,13,0,-1,4.5468053484341535
https://t.co/7Cz7HKEGGT,phishing,23,4,11,0,1,0,0,0,0,1,1,2,2,5158,320,3.936180434129755
https://mitsui-jyuku.mixh.jp/uploads/85243fvasea.exe,malware,52,20,24,0,1,0,0,0,0,2,0,5,6,2143,51,4.536414237122231
https://onedrive.live.com/download?cid=CBFA5209EB41ABF2&resid=CBFA5209EB41ABF2!148&authkey=ADaQmdNndev6D7E,malware,106,17,9,71,1,0,0,0,0,1,0,19,9,10756,200,5.189480242705038
http://mail-terra-central.mircloud.host/filemanager-1.php,phishing,57,32,18,0,0,0,1,0,0,1,0,1,7,0,-1,4.251957839805886
https://onedrive.live.com/download?cid=E61E5F3F655316FA&resid=E61E5F3F655316FA%21124&authkey=ADKlC5yRN_vbmt8,malware,108,17,9,73,1,0,0,0,0,1,0,27,10,10756,200,5.132901132468329
https://ko.gl/qdKZT,phishing,19,5,6,0,1,0,0,0,0,1,0,0,2,4128,255,3.892407118592877
https://qweroiuyyy78.web.app/,phishing,29,20,1,0,1,0,0,0,0,0,0,2,3,0,-1,4.090234012145144
https://www.bing.com:443/?toWww=1&redig=805307041090408C826E96ACC880DD42,phishing,72,12,1,46,1,0,0,0,0,1,0,29,7,0,-1,4.8817990516617
http://www.insel-schuetzen.de/index.php?option=com_joomgallery&func=detail&id=2&Itemid=75,defacement,89,22,10,49,0,0,1,0,0,1,0,3,13,0,-1,4.755141476504504
https://mitsui-jyuku.mixh.jp/uploads/10443fvasea.exe,malware,52,20,24,0,1,0,0,0,0,2,0,5,6,2143,51,4.497952698660693
http://203.54.37.77:36518/Mozi.m,malware,32,12,7,0,0,1,0,0,0,1,0,14,6,0,-1,4.116729296672175
http://www.imoconcept.de/index.php?option=com_jea&view=properties&Itemid=73,defacement,75,17,10,40,0,0,1,0,0,1,0,2,10,0,-1,4.395951730728837
http://117.63.51.128:41970/Mozi.m,malware,33,13,7,0,0,1,0,0,0,1,0,15,6,0,-1,4.124256907946323
http://104.168.44.166/bins/dvrbot.arm,malware,37,14,16,0,0,1,0,0,0,2,0,11,6,6368,206,4.154870932962629
