url,type
http://bearsselection.xyz/ApiServices-Files13377/Down/71308_VersionFlashPlayer.apk,malware
http://wmwifbajxxbcxmucxmlc.com/files/april17.dll,malware
http://www.briard-stark.de/component/rsgallery2/category/3.html,defacement
http://163.172.88.136/bins/arm6,malware
http://stpaulsbakersfield.org/,benign
http://kiwanis-affligem.be/,benign
http://www.superlagoa.com.br/index.html,defacement
https://mitsui-jyuku.mixh.jp/uploads/89243fvasea.exe,malware
https://ukrposhtl.top/VIJO9T/,phishing
http://107.174.83.166/beastmode/b3astmode.arm5,malware
http://www.affordable-adult-vacations.com/index.php?option=com_content&view=article&id=52&Itemid=74,defacement
http://uaosjgreskaoynaserolfhgsjwerndvs01.pages.dev,phishing
https://microsoft-100600.weeblysite.com/,phishing
http://escritoriodealuguel.com.br/index.html,defacement
http://galiciaaronline.iceiy.com/?i=2,phishing
https://uninetplus.webcindario.com/,phishing
http://www.comicbooksites.com/,benign
http://www.soliddocuments.com/,benign
https://bloblaola.pages.dev/,phishing
http://domainpark.sitelutions.com/redir_not_found/redir_not_found.shtml?passinggas.netrobots.txt,malware
https://pub-3e0db16584a646649cf6f8bf3f737b21.r2.dev/microsoftoutlook-admin.html,phishing
http://www.villagemagazine.it/index.php/regions/ads/search.html.html?q=&catid=0&countries=267&region_id=157,defacement
http://www.js182.com/app/member/SportOption.php?uid=guest&langx=gb,malware
http://www.cosmicgrapevine.com/,benign
http://www.sdmiramar.edu/,benign
http://www.borlangedance.se/index.php?option=com_hwdphotoshare&task=rate&photoid=24&rating=5,defacement
https://bafybeibqklz6znkqtcrwmyjzh7a3hjfgriddabph5nxc462v4ijtvshpqi.ipfs.cf-ipfs.com/,phishing
http://www.jonconroy.com,benign
http://www.auctionyourart.com/caroline-ashleighs-blog/169-stolen-rembrandt-sketch-found-in-church.html,defacement
https://ipfs.io/ipfs/QmUctLHQ64VTQoNK42UUdHCXHyTxvKTK1XhtsfVYWmJaB4/index2mor1304.html#a@b.com,phishing
http://www.bishopstrings.com/blog/view-by-tag/76/index.html,defacement
https://barclaypremierleaguebestplayerofalltime5.pages.dev/,phishing
http://www.winnerhydraulicsusa.com/webstore/store/listcategoriesandproducts.asp?idcategory=23,defacement
http://www.history.com/video.do?name=militaryhistory&amp;bcpid=1681694250&amp;bclid=1683701822&amp;bctid=1618592167,benign
https://mettamaskchrome.gitbook.io/,phishing
https://pub-f4e78acef54045989d5cbf49195e33b5.r2.dev/index.html,phishing
http://45.77.78.41/beastmode/b3astmode.arm,malware
http://www.pbs.org/wgbh/pages/frontline/shows/assault/,benign
https://bitly.ws/3hfWj,phishing
http://www.gearedsteam.com/,benign
http://www.arch.cam.ac.uk/~dc129/,benign
http://51.178.81.75/Pandoras_Box/pandora.ppc,malware
http://learnbridge.com/,benign
http://www.jabed.com/,benign
http://www.wag.on.ca/,benign
http://www.zibae.ir/index.php?view=article&catid=10:1389-09-13-23-32-07&id=600:1391-10-17-06-06-35&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=8,defacement
http://grasslandhotel.com.vn/index.php/component/djcatalog2/item?id=7,malware
http://www.rauschlicht.de/index.php?option=com_content&view=article&id=6&Itemid=7,defacement
https://az453.com,phishing
https://docs.google.com/presentation/d/e/2PACX-1vTYnC-CbEhtfiu1AoSQ6vL-v1YP5ZgcvE98WDWyUDAU_2aj3jrLYcGm0aK4L24U8icqk40AmtWSjih-/pub?start=false&amp;loop=false&amp;delayms=3000,phishing
http://laurikari.net/tre//,benign
http://sydsfj.com/product/class/index.php?page=1&catid=115&myord=uptime&myshownums=&showtj=&author=&key=,defacement
http://www.limburgeraltstadt.de/index.php?option=com_content&view=article&id=81&Itemid=94,defacement
http://web.ukonline.co.uk/badeslade/,benign
http://www.feuerwehr-werl.de/index.php?option=com_mailto&tmpl=component&link=6e5b4e7fefc200f363e4144d9351e361e8d4b645,defacement
http://orgs.man.ac.uk/research/dunragit/,benign
https://hello-world-lingering-disk-b940.jeanrossjj.workers.dev,phishing
http://www.cats.org.au,benign
http://www.title-loan-software.com,benign
https://ipfs.io/ipfs/bafkreidkapm5v3wb3w3txwgzfj7ulxau7zdwaxiilpbejy4cdlottbavne,phishing
http://www.0068555.com/app/member/main.php?uid=guest&langx=zh-cn&page_site=ball,malware
http://211.137.225.123:32918/Mozi.m,malware
https://apbfiber.com/openme/27720d200d42d3_18d30d11.exe,malware
https://pub-27f0c6e80efe464899d9be10e91d5b58.r2.dev/heke91.html,phishing
http://www.gospelnet.fr/agenda/day.listevents/2013/01/03/-,defacement
http://www.hfacn.com/tag/%E4%BB%80%E4%B9%88%E6%98%AF%E4%B8%87%E8%89%BE%E5%8F%AF-cn,malware
https://a2zwebdesignlondon.co.uk/wp-content/zim/Secure/,phishing
https://fb-business-profile-12664871.pages.dev/appeal/?fbclid=IwZXhObg,phishing
http://sibrc.org/news/news_47.html,defacement
http://hrwisdom.com,benign
http://142.93.49.109/SBIDIOT/rtk,malware
https://rough-block-a14b.hisena9054.workers.dev/,phishing
http://www.szr-motorsport.de/index.php?option=com_content&view=article&id=65&Itemid=65,defacement
http://185.112.146.165/bin/bg_d60d3828273246bf90510842555eb477.exe.dom_1.exe,malware
http://www.fluidindustries.com.au/index.php?option=com_content&view=article&id=11&Itemid=12,defacement
http://www.kospel.pl/ru/produkty.html,defacement
http://www.ninopizzaria.com.br/index.php?view=article&catid=47:vinhos&id=112:vinhos-brancos&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=61,defacement
https://signin-aws-amazon.pages.dev,phishing
http://www.aktivregion-ostseekueste.de/verein/arbeitskreise-und-projektgruppen/ak-fischerei.html,defacement
http://www.astrosaval.cl/index.php?option=com_content&view=category&layout=blog&id=31&Itemid=1027,defacement
http://www.nic.lv/dns/,benign
http://104.168.160.6/ABCDEFGHIJKLMNOPQRSTUVWXYZ/whoareyou.ppc,malware
http://9779.info/%E6%A0%91%E5%8F%B6%E7%B2%98%E8%B4%B4%E7%94%BB%E6%95%99%E6%A1%88%E7%94%BB/,malware
https://mitsui-jyuku.mixh.jp/uploads/3294d4fe8115bf6b56a9f2357e2c9e699c5.exe,malware
https://docs.google.com/presentation/d/e/2PACX-1vTX51fTs7ZCet18Z2rTIY4FxoroxYsySOZKKBbVbR4ZB7DWSXFUn5gVzaSs1zanPHbma3IFLoCjOPdq/pub?start=false&loop=false&delayms=3000,phishing
https://blocksystemchains.pages.dev/app/,phishing
https://llink.to/?u=https://sitedasaude.com/I/example@example.com,phishing
http://www.timali.com/our-agents/carla-callahan,defacement
http://www.darkpact.de/netrunner/netrunner.html,benign
http://www.newadvent.org/cathen/08602b.htm,benign
https://mitsui-jyuku.mixh.jp/uploads/597ODNO38B.exe,malware
http://9779.info/%E8%B1%86%E5%AD%90%E9%BB%8F%E8%B4%B4%E7%94%BB/,malware
http://style.org.hc360.com/css/detail/mysite/siteconfig/pro_control.css,malware
http://www.llamasoft.co.uk/neon.php,benign
http://www.oratoriosanfelipeneri.com.mx/comunidad/mi-perfil/162-zang9hotmailcom.html,defacement
http://9779.info/%E4%B8%AD%E5%AD%A6%E7%94%9F%E7%B2%98%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,malware
https://debkixxeya.sviluppo.host/xnss/kon/debiX-login/,phishing
http://www.masseyfergusonsocialclub.co.uk/index.php?option=com_events&task=view_month&Itemid=75&year=2013&month=03&day=01,defacement
https://paste.ee/r/2TlZI,malware
http://162.212.115.58:56353/Mozi.m,malware
https://yyvo8g.by.files.1drv.com/y4mSy5e4oP2axkhv-dGUZULo1UDr2L-dAenOdpBob1acYui_C5qBTJUbOuby6vW23UHTvvae6a2naMD1on1YaHYDsnyEV2XX83GbjcPXdktnGRNhTXLBF24c4T51UJA1Mr2MmyaDGp0qIdMEJLz2X12p96VnaCFN2_wOJURA499r3yPy6x-roYYNxqKn68yApp5YeI8SvAiar0lmATUuUqMLA/Doc0001.tbz2?download&psid=1,malware
http://svadebny.com/index.php?option=com_content&view=article&catid=101&id=1220&Itemid=632,defacement
http://www.innovationaliron.com/,benign
http://www.labkorea.com/products/chemical/pharma.html,benign
https://dev.tracerobot.com/storage/themes/April2018/jery.php,phishing
http://inkcartridge.com/,benign
http://218.31.2.125:46536/Mozi.m,malware
https://mitsui-jyuku.mixh.jp/uploads/531ODNO38B.exe,malware
http://www.eroscarboni.com/index.php?option=com_phocagallery&view=category&id=5:visitfromchina&Itemid=6,defacement
http://hetiaz.com/index.php?%2Fle-plafonnement-des-niches-fiscales.html,defacement
http://www.freewebs.com/expectingtwins/,benign
http://www.breadonthewaters.com/,benign
http://huamuxtitlan.com/index.php?option=com_community&view=register&Itemid=104,defacement
http://itport.com.ua/zhelezo/miniatiurniy-kompiuter-ot-kompanii-compulab-fit-pc2i,defacement
http://192.119.66.66/bins/JSEB.x86,malware
http://www.cyclesamoa.com.au/index.php?view=article&catid=1:general&id=1:itinery&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=2,defacement
https://juno-105420.weeblysite.com/,phishing
http://www.scandia-rasvereniging.nl/nl/contactmenu/8-bestuur.html,defacement
https://docs.google.com/presentation/d/e/2PACX-1vSwjVpgOV89-i_SSTqkNU2TrpZTgK9hgCjepOdtLZRJF3QK9PyMkHZUCnHAwwy30rkPhA1XprFe1l7w/pub?start=false&amp;loop=false&amp;delayms=3000,phishing
http://ekenefb34518maketer.duckdns.org/uploud/5bab0b1d864615bab0b1d864b3/garuuba_OUitUvmBFV33.bin,malware
http://107.158.154.99/mips,malware
http://www.youtube.com/embed/9wCygJtW_SQ?rel=0&showinfo=0&autoplay=1,malware
http://citilinkmoneyexchange.com.au/index.html?page_id=49,defacement
http://www.hotey.es/index.php/carta/74.html,defacement
http://www.amneeksandhu.com/,benign
http://plants.usda.gov/java/profile?symbol=argi,benign
http://www.tagrijn-emma.nl/index.php?page=shop.browse&category_id=12&option=com_virtuemart&Itemid=3,defacement
http://www.opti-medical.es/index.php/lentes-de-contacto/safe-gel-lectura.html,defacement
https://adclicker.io/api/v1/links/RCOGaN,phishing
http://www.lute-academy.be/,benign
http://www.farmsteadhealth.com/,benign
http://www.aibek.kz/index.php/the-articles/34-programming/53-nsis,defacement
https://t.ly/sI-NQ,phishing
http://www.coleyglesias.com/index.php?option=com_content&view=category&layout=blog&id=34&Itemid=29,defacement
https://cloudflare-ipfs.com/ipfs/bafybeih2sypp6skm22sgloyk7zdxr2jaedy6uaklwvbzkky223wappgmmy,phishing
http://115.58.216.246:40773/Mozi.m,malware
http://staff.edfac.unimelb.edu.au/~dcr/scouts/,benign
https://reagan-103346.weeblysite.com/,phishing
http://www.if6was9design.com,benign
http://www.markeven.it/blog/2012/02/index.html,defacement
http://116.149.240.73:56320/Mozi.m,malware
http://tvplex.go.com/touchstone/homeimprovement/,benign
http://163.204.20.187:46319/Mozi.m,malware
http://121.226.142.226:50520/Mozi.m,malware
https://dfkrezd.firebaseapp.com/,phishing
https://pyu5xtpzf.duckdns.org,phishing
http://portal.dddgaming.com/docs/rules/15022/cn/game_cn.html?amluMjAxNQ%3D%3D,malware
http://chinacxyy.com/newscodejs.asp?lm2=194&list=10&icon=0&tj=0&font=10.5&hot=0&new=0&line=24&lmname=0&open=1&n=34&more=0&t=0&week=0&zzly=0&hit=0&pls=0&dot=0&tcolor=CCCCCC,malware
https://pastebin.com/raw/PTpEHsbi,malware
http://www.compilr.com/,benign
http://domainhostinghosstingserviceshostingneeded02.pages.dev/,phishing
http://www.wlbskiclub.org/,benign
https://telegafi-rmp.top/zz/,phishing
http://www.coolspringschurch.net/,benign
http://www.sweethome.com.gr/index.php?option=com_estateagent,defacement
http://www.staticengine.com/,benign
http://industrialtrainingzirakpur.com/stylesheets/prettyPhoto.css,malware
http://www.nhomkinhdep.com/cau-thanh-kinh-nha-o.html,defacement
https://jetescrows.com/out-2010667608.hta,malware
http://pub-f67b63b856a94cf7b9807881c4872c8b.r2.dev/login.htm,phishing
http://www.vilagnomad.com/wp-content/themes/central/css/stylesheet.min.css?ver=3.9.6,malware
http://fundbook.xyz/ru53332/AKsmkF4obgAAtBECAEFUFwASADbPP54A/Spectracal+calman+5+keygen.exe,malware
http://www.imoconcept.de/index.php?option=com_impressum&view=impressum&Itemid=71,defacement
http://asociacionkaribu.org/index.php/servicios/servicio-sanitario,defacement
https://ipfs.eth.aragon.network/ipfs/bafkreid4gl3bgg3uhviim7ozw6f5smlpbfdkdicbbtpgxmr272lgtxsate,phishing
http://www.briard-stark.de/unsere-briard-welpen/15-i-wurf.html?tmpl=component&print=1&layout=default&page=,defacement
http://hpchess.org/photos-new/index.html?kpgp=4&album=Summer2009NuestroCenter,defacement
http://64.225.36.224/SBIDIOT/arm6,malware
http://45.95.168.202/SBIDIOT/arm7,malware
http://siepp.com/index.php?option=com_sobi2&catid=9,defacement
http://178.128.191.164/nemesis.m68k,malware
http://www.bruynzeelmultipanel.be/index.php?option=com_content&view=article&id=52&Itemid=2,defacement
https://docs.google.com/presentation/d/e/2PACX-1vTtJvWmqVh0bGMaH9u7sCEJ5-jsLILX_HXFbQY0wmClMxFnJsse-6PnyzOm0ZlyfsZQ6bmf26M0xxmU/pub?start=false&loop=false&delayms=3000,phishing
http://9779.info/%E4%BD%8F%E5%9C%A8%E6%A0%91%E4%B8%8A%E7%9A%84%E5%AE%B6%E5%89%AA%E8%B4%B4%E7%94%BB/,malware
http://www.canyoncreation.com/,benign
http://www.rollingstone.com/artists/portishead,benign
http://www.frankromano.com/,benign
https://rplg.co/b8fd5390,phishing
http://ahyvh.pages.dev,phishing
https://qwxbl.ycophan.com/xoccwmvculgjurkvzotqfrjewywvrfiftybcz?742300663635376utdowgccduuwluuszwxvq,phishing
http://battleroyale12.proboards24.com,benign
http://www.xpj5988.com/skin/css/cn.css;jsessionid=A77C20A90C6790855CB2882AD06183ED,malware
https://autodestak.com.br/,phishing
http://www.cvoaccent.nl/index.php?option=com_content&view=article&id=102&Itemid=186,defacement
http://45.95.168.131/SBIDIOT/mips,malware
http://www.stretcher.com/stories/971013a.cfm,benign
http://www.nerooo.com/index.php/dgcm-carpenteria-metallica/cancelli-in-ferro.html,defacement
http://www.mistyvalleyweddingchapel.com,benign
http://3cf.ru/2015/07/21/kiev-i-opolchency-dogovorilis-ob-otvode-vooryjenii-do-100-mm/,malware
https://mitsui-jyuku.mixh.jp/uploads/99613687ead846bae3d6dc2187ebf1d00be.exe,malware
https://apbfiber.com/openme/499dd3optoor.exe,malware
collectorsway.com,malware
http://115.50.5.113:57076/Mozi.m,malware
http://49.143.32.92:3546/Mozi.m,malware
https://pastebin.com/raw/P5UTs2UE,malware
https://mitsui-jyuku.mixh.jp/uploads/75543fvasea.exe,malware
http://www.nscc.com/,benign
http://www.filabrasileiroclub.cz/,benign
https://docs.google.com/drawings/d/1xgqcFW56OBAT54WBNdo6P9rz-kPrp2tUUYP9oROeUCU/edit,phishing
http://www.fondazioneunivaq.it/chi-siamo/fondatori-e-partecipanti/101-partecipanti-istituzionali?tmpl=component&print=1&layout=default&page=,defacement
https://pub-69da7641f5494acc80fda0157f598517.r2.dev/m9N9m99LLN.html,phishing
http://www.nabu-gaildorf.de/index.php?option=com_content&view=frontpage&Itemid=1,defacement
http://www.jsjgw.com/news_View.aspx?mpid=1103&wzbz=xw1103,defacement
http://guidartes.com/index.php?option=com_virtuemart&page=shop.browse&category_id=88&Itemid=10088,defacement
http://www.gdrc.org,benign
https://docs.google.com/drawings/d/1s2nMyW_bANKOt60870b9E32SH2i-opVuQp6qKzepYAM/edit,phishing
http://aztec-signs.biz/,benign
http://www.astrofilitrentini.it/mat/costell_eng.html,benign
http://61.53.146.85:44179/Mozi.m,malware
http://www.geocities.com/capecanaveral/3760/hyuk.html,benign
http://valedojauru.com.br/rede-cemat-nega-chance-de-apagao-na-copa/index.html,defacement
https://att-yahoo-102029.weeblysite.com/,phishing
http://104.168.44.166/Fuze.x32,malware
http://www.oldewash.com/,benign
http://www.maryahprincess.it/index.html,defacement
http://www.tpsofficefurniture.co.uk/school-furniture/pre-school,defacement
http://www.114633.com/cl/tpl/commonFile/css/jquery-ui/purple/jquery-ui-1.9.2.custom.css?v=ver23.32,malware
http://www.contemporarywriters.com/authors/?p=auth91,benign
http://www.kobiasado.co.il/index.html,defacement
https://cloudflare-ipfs.com/ipfs/bafybeidilsu2v4kqv3ailpz2h5i5zbqsda2x6g3pkfxxnylm77wn7a5lou,phishing
https://btinternet-109323.weeblysite.com/,phishing
https://teliatelenet.firebaseapp.com/,phishing
https://login.tespocoea.top,phishing
http://172.114.244.127:40702/.i,malware
http://spmenglishschool.com/current-happenings.feed?type=rss,defacement
http://rajeev.freeuk.com/iananthony/,benign
http://www.ilovespeedbumps.com/tag/resources-about-kensington-condos-for-sale/,malware
http://www.wymanresources.com,benign
https://shanky0.github.io/Netflix-Clone/,phishing
http://9779.info/%E7%BE%8E%E4%B8%BD%E7%9A%84%E5%A4%9C%E6%99%9A%E5%89%AA%E8%B4%B4%E7%94%BB/,malware
http://www.eaeasy.com/index.php?page=shop.product_details&category_id=129&flypage=flypage.tpl&product_id=907&option=com_virtuemart&Itemid=64,defacement
https://att-109120.weeblysite.com/,phishing
https://cloudflare-ipfs.com/ipfs/QmdW2GafmzQdK7rrpym6uc1JrejKdmy1NZp22vc5LVuoK7/?cni=cihpowtkljphv&amp;eca=,phishing
https://bafybeifvc4hyuf7q7ck3xdc5tk4zpuoqxjnro2sq4y3xjan2vdnal4czbm.ipfs.cf-ipfs.com,phishing
http://www.camberleyreelclub.org.uk/,benign
http://159.255.187.202:49334/Mozi.m,malware
http://www.versverwerktegroenten.nl/component/xmap/index.html?sitemap=1,defacement
http://www.geocities.com/televisioncity/studio/8849/moviemusicals/bill/carousel.htm,benign
http://www.escolareiarthur.com.br/index.php?option=com_jevents&task=day.listevents&year=2013&month=01&day=21&catids=84|92&Itemid=29,defacement
http://www.laconstanciaagro.com.ar/index.php?option=com_content&view=category&layout=blog&id=2&Itemid=13&limitstart=15,defacement
http://sever-gorod.ru/index.php?view=article&catid=4:izdan&id=8:2010-08-04-17-17-09&tmpl=component&print=1&layout=default&page=,defacement
https://cloudflare-ipfs.com/ipfs/bafkreibkmiynfcv5t3ntmwcxqzpa5txfclj2tjohout3p5xuhshqyzab3a/,phishing
https://eda4b12c1f72920d532693d11b3f14a8.ndia.pl/LIPG/jw929a02/b098620ed5c38d528c072e7719e1b9fc/login/,phishing
http://chinacxyy.com/newscodejs.asp?lm2=201&list=9&icon=0&tj=0&font=10.5&hot=0&new=0&line=24&lmname=0&open=1&n=34&more=0&t=0&week=0&zzly=0&hit=0&pls=0&dot=0&tcolor=CCCCCC,malware
http://www.goldenspread.org/,benign
http://pflegeheim-lausitz.de/index.php?option=com_content&view=article&id=9&Itemid=29,defacement
https://mitsui-jyuku.mixh.jp/uploads/98443fvasea.exe,malware
http://www.wu8188.com/cl/tpl/five-star/ver1/css/five-star.css?v=ver15.32,malware
http://9779.info/%E8%A1%8D%E7%BA%B8%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87%E6%AC%A3%E8%B5%8F/,malware
https://mitsui-jyuku.mixh.jp/uploads/93343fvasea.exe,malware
https://ipfs.eth.aragon.network/ipfs/bafybeid22iyh273k3fgzcchgxzmj3q53woh7n2cijsz42czh6gbxv4jqie/,phishing
https://shop.seinplatz.de/wp-content/uploads/gravity_forms/lock360.php,phishing
http://ardeex.com/index.php?option=com_content&view=article&id=90&Itemid=72&lang=de,defacement
http://allrecipes.com/directory/2948.asp,benign
https://unifoothbsls.weebly.com/,phishing
https://home-107299.weeblysite.com/,phishing
http://www.stuckateur-fickinger.de/bilder/5-sandstrahlarbeiten/detail/16-sandstrahlarbeiten-02.html?tmpl=component,defacement
http://www.ghthealth.com,benign
https://pastebin.com/raw/mn3bK6iJ,malware
http://159.203.178.250/SBIDIOT/ppc,malware
http://www.fadatextiles.com/,benign
http://propellertree.co.za/newfile/bin_FHcBA159.bin,malware
https://review-log-in.web.app/,phishing
http://tuvanbatdongsan.vn/Thong-tin-quy-hoach-Du-an/index.html,defacement
http://www.goecklingerhausbraeu.de/unser-bier/weizen/50.html,defacement
http://9779.info/%E5%85%B3%E4%BA%8E%E5%A4%A9%E6%B0%94%E7%9A%84%E5%89%AA%E8%B4%B4%E7%94%BB/,malware
https://cvsd.in,phishing
https://mycpanelserverbrandic.weebly.com/,phishing
http://www.geocities.com/saugata_chakraborty/,benign
http://217.8.117.89/svchost.exe,malware
http://www.treetreasurescanada.com,benign
http://d.hiphotos.baidu.com/zhidao/pic/item/94cad1c8a786c91784a0da62ca3d70cf3ac757ce.jpg,malware
http://180.123.99.11:46083/Mozi.m,malware
http://mikelatta268.systeme.io/bd3f67c9,phishing
http://www.fairwaypacking.com/,benign
http://www.timali.com/our-agents/phyllis-depiero,defacement
http://www.acarshow.com/,benign
http://www.serpentskiss.biz,benign
http://slam.canoe.ca/slam/figureskating/home.html,benign
http://eu-chinadebtsolutions.com/index.php/component/search/en/component/search/index.html,defacement
https://fullconstruction.com.ar/znos/loginindex.html#redacted@abuse.ionos.com,phishing
http://www.letni-tabor.eu/index.php?option=com_content&view=category&id=31:informace-pro-rodi&Itemid=48&layout=default,defacement
http://www.binnecopark.com/sejeal.jpg,defacement
http://www.pghh.org/,benign
http://www.st-charles.org/,benign
http://villa-yasenevo.ru/index.html,defacement
http://www.diabeticsupplies.com,benign
http://www.mnemonicmultimedia.com/billing/submitticket.php,defacement
http://www.newadvent.org/cathen/13782a.htm,benign
tuk-tuk.com/map/Icons/Religion/exejfjfjexe.exe,malware
https://hcrthfeojvejaugtroewserthg03.pages.dev/,phishing
http://www.akademie-fuer-aeltere-wiesbaden.de/index.php?option=com_content&view=article&id=53&Itemid=28,defacement
http://validchains.pages.dev/payment,phishing
https://chat.cdn-ourtimee.workers.dev,phishing
http://www.keepkidshealthy.com/welcome/conditions/beckwithwiedemann.html,benign
https://webmail-107272.weeblysite.com/,phishing
http://www.rondaseg.com.br/medicina-do-trabalho/blog,defacement
http://208.113.130.13/sh4,malware
http://cignetfund.com/index.php/cignet-fund-advisory?tmpl=component&print=1&page=,defacement
http://luzboa.com.br/projetos/8/25-couro-do-cervo.html,defacement
http://www.pedalecesenateciclineri.org/index.php?option=com_content&view=article&id=23:presentazione-gs-pedale-cesenate-cicli-neri&catid=29:pedale-cesenate-cicli-neri-asd&Itemid=37,defacement
https://docs.google.com/presentation/d/e/2PACX-1vQ0eK5nOn-kodA4G1dVmVUFvyrKf0TNq8cPf_pwAqRzQ9l9i4S--cqDRCJ1PjG6GXKgG1oJQ6jXzyiJ/pub?start=false&amp;loop=false&amp;delayms=3000,phishing
http://marshall-sk8.com/index.php?option=com_content&view=section&layout=blog&id=6&Itemid=57,defacement
http://manosunidasciudadreal.org/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL21hbm9zdW5pZGFzY2l1ZGFkcmVhbC5vcmcvaW5kZXgucGhwP29wdGlvbj1jb21fY29udGVudCZ2aWV3PWFydGljbGUmaWQ9MTIxOmJpJkl0ZW1pZD0xNTg=,defacement
http://gzzax.livechatvalue.com/chat/chatClient/chatbox.jsp?companyID=11806&enterurl=file%3A%2F%2F%2FC%3A%2FUsers%2Famelia%2FDesktop%2F%25E7%25BD%2591%25E4%25B8%258A%25E8%25B5%258C%25E5%259C%25BA.html&pagetitle=&pagereferrer=&firstEnterUrl=file%3A%2F%2F%2FC%3A%2FUsers%2Famelia%2FDesktop%2F%25E7%25BD%2591%25E4%25B8%258A%25E8%25B5%258C%25E5%259C%25BA.html&lan=zh&tm=1420533810210,malware
http://www.pmu-pleven.com/index.php?option=com_content&view=article&id=51:q-q-&catid=14:contents&Itemid=71,defacement
http://mathforum.org/alejandre/magic.square/adler/,benign
http://165.227.184.147/bins/Hilix.arm,malware
https://sharefile1.pages.dev/,phishing
http://www.joycesummerschool.ie/,benign
https://dmxvlomigg.com,phishing
http://www.oilcontrol.it/dg/dgindexe.shtml,benign
http://www.wakeboard-school.com,benign
http://en.freepedia.org/paca.html,benign
http://www.circular-logic.com/support/intime-tutorials/25-using-intime-with-music-notation-software.html,defacement
http://ds.ign.com/objects/142/14243615.html,benign
https://mbkldae.firebaseapp.com/,phishing
http://www.philosophy.ccsu.edu/,benign
http://217.8.117.60/mh/files/1587057131_crexfexpex.exe,malware
http://ndpr.nd.edu/review.cfm?id=1106,benign
http://sexshop-bg.biz/products?page=shop.browse&category_id=247,defacement
http://45.148.10.174/bins/Hilix.arm,malware
http://www.clearhillsfarrier.ca/,benign
https://nftstorage.link/ipfs/QmTkefXVPXRdyUPMWWTUfkMpZbkXc9ChVrociSmuH29rri,phishing
http://www.chuckbarr.com/,benign
http://www.freewebs.com/spiritualcounselling/,benign
https://apbfiber.com/openme/794dd3optoor.exe,malware
https://refhost556.weeblysite.com/,phishing
http://www.vakantiehuislereve.nl/index.php?view=category&catid=3&page=2&catpage=1&option=com_joomgallery&Itemid=82,defacement
http://www.javadoplant.com/de.feed?type=rss,defacement
http://www.joey.fr/,benign
http://www.guardian.co.uk/books/2000/feb/15/poetry.features,benign
http://www.eendrachthummelo.nl/index.php?option=com_phocagallery&view=category&id=2:2004&Itemid=80,defacement
http://diddydeshi.com/latest-news/2-latest-news/5-sensei-joels-experience-in-japan.html,defacement
http://www.lenek.no/x.txt,defacement
http://www.west263.com/services/domain/aprice_show.asp?d=bigtruckstopseek.cn,malware
http://9779.info/%E5%89%AA%E8%B4%B4%E7%94%BB%E7%BA%BF%E6%8F%8F%E4%BD%9C%E5%93%81%E6%AC%A3%E8%B5%8F/,malware
http://www.cbinvestments.com/,benign
http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E8%80%81%E5%B8%88%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,malware
http://www.hotelroomviewer.com/top-destinations/las-vegas-hotel-rooms/planet-hollywood-hotel-rooms.html,defacement
http://9779.info/%E5%8D%8A%E7%AB%8B%E4%BD%93%E5%B9%BC%E5%84%BF%E5%89%AA%E8%B4%B4%E7%94%BB/,malware
http://www.newadvent.org/cathen/08492a.htm,benign
http://www.uvm.edu/~ohpr/,benign
http://almost-heaven-aikido-judo.com,benign
http://www.adriaszalon.hu/index.php?option=com_virtuemart&page=shop.browse&category_id=43&Itemid=80,defacement
http://138.68.60.233/bins/owari.spc,malware
http://hmbwgroup.com/wp-includes/pomo/fr.exe,malware
http://zuza.stefek.szczecin.pl/Webmail/1/Webmail/webmail.php,phishing
https://allegrolokalnie.pl-oferta-63128.pl/prywatna/29610,phishing
http://conn.elrooted.com/li/arm7,malware
http://115.195.104.210:38339/Mozi.m,malware
https://www.securewebexchange.com/plaidpainting.com/cgi-bin/online/storepro.php,malware
http://pscatm.com/index.php?view=article&id=70:plataforma&tmpl=component&print=1&layout=default&page=,defacement
https://apbfiber.com/openme/17120d200d42d3_18d30d11.exe,malware
http://9779.info/%E5%86%B0%E6%B7%87%E6%B7%8B%E5%84%BF%E7%AB%A5%E7%94%BB/,malware
http://www.gslyarns.com/,benign
http://www.markstaffbrandl.com/,benign
http://www.bfcn.org/,benign
http://images.onccc.com/i001/20130724/03/big_a2f862171659e07752243cb008b8771f.jpg,malware
http://comarcabrasil.com.br/index.html?do=reset_usersetting,defacement
http://www.xpj5988.com/pages/novice/register.htm;jsessionid=A77C20A90C6790855CB2882AD06183ED,malware
https://mitsui-jyuku.mixh.jp/uploads/99213687ead846bae3d6dc2187ebf1d00be.exe,malware
http://12com.net/a/lvyouxianlu/2012/0818/17.html,defacement
http://home.swipnet.se/~w-11786/nofx.htm,benign
http://www.tochnogopvakantie.nl/component/content/article/5-nieuwsbrief.html?tmpl=component&print=1&page=,defacement
http://www.billh.net/camelotcraftingdaoc/phpBB2/viewtopic.php?t=64,defacement
